lead_id,full_name,age,gender,occupation,annual_income,city,existing_policy,product_interested,website_visits,email_opens,calls_answered,form_submitted,last_interaction_days,lead_source,email,contact_number,conversion_target,income_to_premium_ratio,claim_frequency,is_fraud
LDX-1166,Large Lead User 166,72,F,Student,121326.79,Phoenix,True,Auto,9,4,0,False,9,Organic,large_lead_166@example.com,555-01167,1,78.4,1.56,1
LDX-1167,Large Lead User 167,50,M,Sales,95562.39,Chicago,False,Auto,13,7,0,True,24,Paid Search,large_lead_167@example.com,555-01168,0,28.89,0.6,0
LDX-1168,Large Lead User 168,69,M,Teacher,100550.87,New York,False,Life,11,9,5,True,20,Social Media,large_lead_168@example.com,555-01169,1,98.11,0.28,0
LDX-1169,Large Lead User 169,40,M,Doctor,64719.99,Los Angeles,True,Home,8,2,4,False,29,Paid Search,large_lead_169@example.com,555-01170,1,78.53,1.93,1
LDX-1170,Large Lead User 170,65,Other,Engineer,77124.09,Houston,False,Life,4,7,4,False,21,Social Media,large_lead_170@example.com,555-01171,0,62.38,0.9,0
LDX-1171,Large Lead User 171,71,F,Teacher,131660.08,Houston,True,Health,2,4,5,False,15,Social Media,large_lead_171@example.com,555-01172,0,40.4,1.7,1
LDX-1172,Large Lead User 172,58,F,Engineer,45671.31,New York,True,Health,15,7,2,True,29,Referral,large_lead_172@example.com,555-01173,1,28.21,0.2,0
LDX-1173,Large Lead User 173,66,F,Doctor,139128.87,New York,False,Home,20,0,2,False,6,Social Media,large_lead_173@example.com,555-01174,1,75.34,0.19,0
LDX-1174,Large Lead User 174,70,Other,Teacher,58097.26,Phoenix,False,Auto,20,0,0,False,23,Organic,large_lead_174@example.com,555-01175,1,98.93,0.16,0
LDX-1175,Large Lead User 175,49,F,Doctor,113283.72,Chicago,True,Health,15,2,0,True,8,Organic,large_lead_175@example.com,555-01176,0,57.75,0.2,0
LDX-1176,Large Lead User 176,22,F,Student,103238.31,Houston,True,Auto,5,1,3,True,12,Organic,large_lead_176@example.com,555-01177,0,63.06,0.3,0
LDX-1177,Large Lead User 177,46,Other,Student,72184.28,Phoenix,False,Auto,13,10,2,False,26,Paid Search,large_lead_177@example.com,555-01178,1,56.6,0.17,0
LDX-1178,Large Lead User 178,54,M,Teacher,52637.58,Houston,True,Auto,12,5,2,False,21,Paid Search,large_lead_178@example.com,555-01179,0,44.82,1.91,1
LDX-1179,Large Lead User 179,75,Other,Engineer,98205.65,New York,False,Home,11,0,4,True,22,Referral,large_lead_179@example.com,555-01180,1,55.59,1.97,1
LDX-1180,Large Lead User 180,62,M,Doctor,115515.49,New York,False,Auto,13,8,3,True,23,Paid Search,large_lead_180@example.com,555-01181,1,58.28,1.08,0
LDX-1181,Large Lead User 181,47,M,Engineer,100372.46,Los Angeles,True,Health,20,1,5,False,21,Organic,large_lead_181@example.com,555-01182,1,37.84,1.46,0
LDX-1182,Large Lead User 182,69,F,Student,108966.28,Phoenix,False,Home,5,5,0,True,1,Social Media,large_lead_182@example.com,555-01183,0,75.96,0.33,0
LDX-1183,Large Lead User 183,29,Other,Engineer,122571.63,Houston,False,Life,0,0,2,False,26,Paid Search,large_lead_183@example.com,555-01184,0,43.09,0.53,0
LDX-1184,Large Lead User 184,38,M,Teacher,122799.47,New York,False,Life,18,6,5,True,24,Paid Search,large_lead_184@example.com,555-01185,1,93.8,0.01,0
LDX-1185,Large Lead User 185,24,F,Engineer,96343.77,Phoenix,False,Auto,20,8,3,True,8,Paid Search,large_lead_185@example.com,555-01186,1,30.09,1.44,0
LDX-1186,Large Lead User 186,55,Other,Sales,147769.66,New York,False,Home,12,4,0,False,29,Paid Search,large_lead_186@example.com,555-01187,1,51.75,1.69,1
LDX-1187,Large Lead User 187,59,F,Engineer,146622.93,Los Angeles,False,Auto,6,5,5,True,29,Referral,large_lead_187@example.com,555-01188,0,86.41,0.3,0
LDX-1188,Large Lead User 188,68,F,Engineer,66901.28,New York,True,Health,6,5,4,False,8,Organic,large_lead_188@example.com,555-01189,0,62.27,1.95,1
LDX-1189,Large Lead User 189,54,F,Doctor,46021.66,Houston,False,Life,12,7,0,False,19,Paid Search,large_lead_189@example.com,555-01190,0,16.72,1.93,1
LDX-1190,Large Lead User 190,34,M,Student,46333.42,Chicago,True,Health,18,4,0,False,5,Social Media,large_lead_190@example.com,555-01191,1,86.72,0.63,0
LDX-1191,Large Lead User 191,27,Other,Teacher,48913.85,Chicago,False,Auto,9,10,5,False,23,Social Media,large_lead_191@example.com,555-01192,1,83.81,1.71,1
LDX-1192,Large Lead User 192,33,M,Engineer,33729.85,New York,True,Home,12,2,3,True,18,Referral,large_lead_192@example.com,555-01193,1,43.5,0.92,0
LDX-1193,Large Lead User 193,62,M,Teacher,142508.99,Houston,True,Auto,2,5,4,True,19,Organic,large_lead_193@example.com,555-01194,0,94.81,0.04,0
LDX-1194,Large Lead User 194,25,F,Teacher,50158.71,Chicago,True,Home,18,4,3,False,27,Referral,large_lead_194@example.com,555-01195,1,89.51,0.77,0
LDX-1195,Large Lead User 195,24,M,Engineer,103692.79,Chicago,False,Home,19,6,1,True,21,Paid Search,large_lead_195@example.com,555-01196,1,66.77,1.1,0
LDX-1196,Large Lead User 196,73,Other,Student,95238.8,Chicago,False,Life,0,2,3,True,26,Social Media,large_lead_196@example.com,555-01197,0,63.74,1.56,1
LDX-1197,Large Lead User 197,23,M,Engineer,137491.77,Los Angeles,True,Life,8,8,0,True,26,Paid Search,large_lead_197@example.com,555-01198,0,61.81,1.53,0
LDX-1198,Large Lead User 198,73,Other,Engineer,76610.7,Chicago,True,Home,5,7,1,False,8,Paid Search,large_lead_198@example.com,555-01199,0,54.14,1.4,0
LDX-1199,Large Lead User 199,27,M,Doctor,36740.16,Los Angeles,False,Auto,19,0,1,True,1,Paid Search,large_lead_199@example.com,555-01200,1,79.69,1.84,1
LDX-1200,Large Lead User 200,55,F,Doctor,133280.34,Los Angeles,True,Health,2,10,2,False,23,Social Media,large_lead_200@example.com,555-01201,0,25.68,0.2,0
LDX-1201,Large Lead User 201,57,Other,Doctor,113227.25,Los Angeles,True,Auto,19,9,2,False,8,Organic,large_lead_201@example.com,555-01202,1,26.39,0.76,0
LDX-1202,Large Lead User 202,42,Other,Engineer,140524.59,Los Angeles,False,Life,19,2,1,True,21,Social Media,large_lead_202@example.com,555-01203,0,50.2,0.28,0
LDX-1203,Large Lead User 203,38,F,Sales,55162.11,Los Angeles,False,Health,2,6,2,False,9,Referral,large_lead_203@example.com,555-01204,0,19.13,0.1,0
LDX-1204,Large Lead User 204,52,M,Doctor,124647.6,New York,False,Life,18,1,5,True,25,Social Media,large_lead_204@example.com,555-01205,1,25.31,0.15,0
LDX-1205,Large Lead User 205,46,Other,Engineer,49308.54,Houston,True,Health,2,2,4,True,29,Organic,large_lead_205@example.com,555-01206,0,39.8,1.97,0
LDX-1206,Large Lead User 206,34,M,Engineer,79113.58,New York,False,Health,17,2,5,True,30,Social Media,large_lead_206@example.com,555-01207,1,10.34,0.56,0
LDX-1207,Large Lead User 207,27,F,Engineer,65345.93,Houston,True,Life,20,6,4,False,16,Referral,large_lead_207@example.com,555-01208,1,90.54,0.34,0
LDX-1208,Large Lead User 208,38,M,Doctor,40936.43,Houston,False,Life,17,3,3,False,6,Organic,large_lead_208@example.com,555-01209,1,23.6,0.37,0
LDX-1209,Large Lead User 209,66,M,Sales,110096.22,Phoenix,False,Health,2,9,5,True,12,Referral,large_lead_209@example.com,555-01210,1,36.9,1.51,1
LDX-1210,Large Lead User 210,47,Other,Teacher,138333.26,New York,False,Home,1,2,4,True,19,Paid Search,large_lead_210@example.com,555-01211,0,21.36,1.36,0
LDX-1211,Large Lead User 211,49,Other,Engineer,39404.22,New York,False,Health,13,8,1,False,27,Social Media,large_lead_211@example.com,555-01212,0,56.77,0.52,0
LDX-1212,Large Lead User 212,22,Other,Engineer,124386.08,New York,True,Life,19,8,4,False,17,Referral,large_lead_212@example.com,555-01213,1,33.77,0.3,1
LDX-1213,Large Lead User 213,63,Other,Sales,88270.18,New York,False,Life,19,3,3,True,2,Referral,large_lead_213@example.com,555-01214,1,92.88,1.24,0
LDX-1214,Large Lead User 214,45,M,Teacher,32427.95,Chicago,False,Life,9,4,2,False,9,Organic,large_lead_214@example.com,555-01215,0,26.91,1.37,0
LDX-1215,Large Lead User 215,35,M,Engineer,139611.94,Chicago,False,Home,13,8,5,True,16,Paid Search,large_lead_215@example.com,555-01216,1,27.35,1.64,1
LDX-1216,Large Lead User 216,75,F,Doctor,54087.21,Houston,False,Auto,1,10,1,True,2,Paid Search,large_lead_216@example.com,555-01217,0,43.52,1.41,0
LDX-1217,Large Lead User 217,60,Other,Engineer,83532.41,Chicago,True,Health,15,0,4,True,18,Paid Search,large_lead_217@example.com,555-01218,1,87.14,1.79,1
LDX-1218,Large Lead User 218,63,M,Sales,57013.44,Los Angeles,True,Auto,6,3,2,False,21,Social Media,large_lead_218@example.com,555-01219,1,74.15,1.56,1
LDX-1219,Large Lead User 219,67,Other,Student,107128.84,Phoenix,False,Auto,13,0,3,False,28,Social Media,large_lead_219@example.com,555-01220,1,36.86,0.93,0
LDX-1220,Large Lead User 220,28,Other,Doctor,87808.61,Los Angeles,True,Home,10,0,2,False,21,Social Media,large_lead_220@example.com,555-01221,1,71.27,1.31,0
LDX-1221,Large Lead User 221,68,Other,Student,33054.63,Los Angeles,False,Home,15,10,2,False,9,Social Media,large_lead_221@example.com,555-01222,1,55.66,1.47,0
LDX-1222,Large Lead User 222,32,Other,Teacher,130876.64,Chicago,True,Home,17,5,1,True,10,Social Media,large_lead_222@example.com,555-01223,1,47.84,0.52,0
LDX-1223,Large Lead User 223,43,Other,Engineer,74601.89,Houston,True,Auto,18,10,2,False,15,Social Media,large_lead_223@example.com,555-01224,1,47.18,1.73,1
LDX-1224,Large Lead User 224,31,Other,Teacher,46483.83,New York,False,Life,6,10,2,True,14,Social Media,large_lead_224@example.com,555-01225,0,67.1,1.97,1
LDX-1225,Large Lead User 225,22,Other,Sales,84246.39,Houston,False,Health,6,7,1,False,19,Organic,large_lead_225@example.com,555-01226,0,13.4,1.53,1
LDX-1226,Large Lead User 226,34,Other,Teacher,117679.09,Los Angeles,False,Life,0,2,2,True,25,Referral,large_lead_226@example.com,555-01227,0,55.3,1.35,0
LDX-1227,Large Lead User 227,41,F,Teacher,50042.42,Chicago,False,Life,1,3,2,True,10,Referral,large_lead_227@example.com,555-01228,0,11.72,1.05,0
LDX-1228,Large Lead User 228,36,Other,Engineer,117260.26,Houston,False,Auto,4,9,1,True,24,Organic,large_lead_228@example.com,555-01229,0,68.82,0.25,0
LDX-1229,Large Lead User 229,23,M,Teacher,35788.21,New York,False,Health,3,10,3,True,15,Social Media,large_lead_229@example.com,555-01230,0,66.05,0.95,0
LDX-1230,Large Lead User 230,66,Other,Teacher,46459.62,Chicago,True,Life,3,6,4,False,24,Paid Search,large_lead_230@example.com,555-01231,1,13.55,1.57,1
LDX-1231,Large Lead User 231,53,Other,Sales,139242.8,Los Angeles,True,Auto,15,1,2,False,8,Paid Search,large_lead_231@example.com,555-01232,1,51.11,1.81,0
LDX-1232,Large Lead User 232,40,Other,Doctor,61695.0,Houston,True,Auto,1,0,0,True,27,Paid Search,large_lead_232@example.com,555-01233,0,69.7,0.58,0
LDX-1233,Large Lead User 233,32,F,Sales,69439.3,Houston,False,Health,14,7,4,False,9,Paid Search,large_lead_233@example.com,555-01234,1,20.18,1.63,1
LDX-1234,Large Lead User 234,66,F,Teacher,117169.33,Phoenix,False,Life,5,9,0,True,14,Paid Search,large_lead_234@example.com,555-01235,0,53.48,1.14,0
LDX-1235,Large Lead User 235,53,Other,Student,43552.5,Phoenix,True,Life,13,8,3,True,2,Referral,large_lead_235@example.com,555-01236,1,69.55,0.02,0
LDX-1236,Large Lead User 236,37,Other,Teacher,87831.56,Phoenix,False,Health,20,2,3,True,5,Referral,large_lead_236@example.com,555-01237,1,38.86,1.98,1
LDX-1237,Large Lead User 237,43,F,Student,146417.41,Houston,True,Health,1,7,4,False,8,Organic,large_lead_237@example.com,555-01238,1,98.26,1.63,1
LDX-1238,Large Lead User 238,69,Other,Doctor,108404.76,Phoenix,True,Health,3,5,3,False,14,Organic,large_lead_238@example.com,555-01239,0,83.49,1.65,1
LDX-1239,Large Lead User 239,51,M,Teacher,69836.72,New York,False,Life,19,10,4,False,16,Social Media,large_lead_239@example.com,555-01240,1,73.19,0.91,0
LDX-1240,Large Lead User 240,24,M,Engineer,137625.25,Houston,True,Health,15,3,1,False,27,Organic,large_lead_240@example.com,555-01241,0,78.14,0.21,0
LDX-1241,Large Lead User 241,24,F,Engineer,141195.18,Phoenix,True,Health,18,9,0,False,25,Paid Search,large_lead_241@example.com,555-01242,1,72.26,1.18,1
LDX-1242,Large Lead User 242,33,F,Sales,117659.36,Phoenix,True,Life,4,6,0,False,13,Social Media,large_lead_242@example.com,555-01243,0,50.76,0.64,0
LDX-1243,Large Lead User 243,30,F,Student,46581.6,Los Angeles,True,Home,19,9,5,False,29,Social Media,large_lead_243@example.com,555-01244,1,92.91,1.4,0
LDX-1244,Large Lead User 244,30,F,Student,147760.26,Houston,False,Life,20,6,1,True,17,Organic,large_lead_244@example.com,555-01245,1,12.27,1.42,0
LDX-1245,Large Lead User 245,31,F,Teacher,36367.8,New York,False,Home,1,8,1,True,9,Social Media,large_lead_245@example.com,555-01246,0,83.26,0.57,0
LDX-1246,Large Lead User 246,28,Other,Doctor,103933.06,New York,False,Health,17,6,1,False,24,Organic,large_lead_246@example.com,555-01247,1,11.17,1.02,0
LDX-1247,Large Lead User 247,38,Other,Student,54370.47,Phoenix,True,Home,14,4,1,False,30,Paid Search,large_lead_247@example.com,555-01248,0,98.51,0.74,0
LDX-1248,Large Lead User 248,26,F,Teacher,52437.19,Los Angeles,False,Auto,5,5,5,False,17,Paid Search,large_lead_248@example.com,555-01249,1,13.59,0.56,0
LDX-1249,Large Lead User 249,42,F,Engineer,101625.64,Chicago,True,Home,20,8,4,True,27,Paid Search,large_lead_249@example.com,555-01250,1,47.43,1.15,0
LDX-1250,Large Lead User 250,56,M,Student,78410.05,Phoenix,False,Auto,11,1,1,False,29,Referral,large_lead_250@example.com,555-01251,0,31.63,0.72,0
LDX-1251,Large Lead User 251,63,F,Doctor,103644.13,Phoenix,False,Auto,19,8,1,False,2,Referral,large_lead_251@example.com,555-01252,1,53.81,1.83,0
LDX-1252,Large Lead User 252,40,Other,Engineer,137793.79,New York,True,Home,6,10,2,False,17,Organic,large_lead_252@example.com,555-01253,1,28.5,1.94,1
LDX-1253,Large Lead User 253,75,F,Doctor,114329.14,New York,True,Auto,13,0,5,True,27,Social Media,large_lead_253@example.com,555-01254,1,60.23,0.31,0
LDX-1254,Large Lead User 254,58,F,Engineer,128594.32,Phoenix,True,Auto,8,9,3,True,13,Organic,large_lead_254@example.com,555-01255,1,42.19,0.63,0
LDX-1255,Large Lead User 255,54,Other,Engineer,42736.27,Houston,True,Home,9,2,4,False,3,Social Media,large_lead_255@example.com,555-01256,0,96.41,0.76,0
LDX-1256,Large Lead User 256,31,M,Student,65766.78,Phoenix,False,Auto,20,4,2,True,1,Social Media,large_lead_256@example.com,555-01257,1,29.06,0.25,0
LDX-1257,Large Lead User 257,63,M,Student,132175.06,New York,False,Auto,4,4,1,True,6,Social Media,large_lead_257@example.com,555-01258,0,18.84,0.39,0
LDX-1258,Large Lead User 258,68,M,Teacher,99671.48,Chicago,False,Health,10,5,2,False,5,Paid Search,large_lead_258@example.com,555-01259,1,60.9,0.57,0
LDX-1259,Large Lead User 259,45,Other,Sales,126923.97,Chicago,False,Home,13,10,1,False,1,Referral,large_lead_259@example.com,555-01260,0,51.66,1.42,0
LDX-1260,Large Lead User 260,44,M,Student,122972.04,Los Angeles,False,Auto,15,1,4,True,4,Organic,large_lead_260@example.com,555-01261,1,83.14,1.68,0
LDX-1261,Large Lead User 261,59,Other,Teacher,78616.14,Chicago,False,Home,18,9,1,False,30,Paid Search,large_lead_261@example.com,555-01262,1,51.82,1.79,1
LDX-1262,Large Lead User 262,54,M,Student,40866.48,Los Angeles,False,Home,11,2,4,True,1,Referral,large_lead_262@example.com,555-01263,1,94.53,1.61,1
LDX-1263,Large Lead User 263,24,Other,Doctor,56258.29,Houston,False,Health,15,0,1,True,3,Social Media,large_lead_263@example.com,555-01264,1,19.29,1.34,0
LDX-1264,Large Lead User 264,55,F,Doctor,106028.04,Phoenix,True,Life,8,6,5,True,9,Referral,large_lead_264@example.com,555-01265,1,41.76,0.75,0
LDX-1265,Large Lead User 265,44,M,Student,88423.39,Chicago,True,Home,15,2,4,True,1,Social Media,large_lead_265@example.com,555-01266,1,64.18,0.33,0
LDX-1266,Large Lead User 266,74,F,Teacher,44199.63,Phoenix,True,Health,7,0,3,True,26,Organic,large_lead_266@example.com,555-01267,1,21.51,1.35,0
LDX-1267,Large Lead User 267,59,M,Student,49335.5,Houston,True,Life,20,1,4,True,2,Referral,large_lead_267@example.com,555-01268,1,64.59,0.33,0
LDX-1268,Large Lead User 268,52,M,Student,134076.29,Phoenix,False,Home,5,10,1,False,27,Referral,large_lead_268@example.com,555-01269,0,63.69,1.17,0
LDX-1269,Large Lead User 269,26,M,Student,57577.65,New York,True,Health,12,9,1,True,4,Organic,large_lead_269@example.com,555-01270,1,18.39,1.82,1
LDX-1270,Large Lead User 270,64,F,Student,45639.46,Houston,False,Auto,19,8,4,False,27,Paid Search,large_lead_270@example.com,555-01271,1,94.46,1.36,0
LDX-1271,Large Lead User 271,52,F,Teacher,124746.67,Chicago,False,Home,12,1,2,False,19,Referral,large_lead_271@example.com,555-01272,0,33.2,1.67,1
LDX-1272,Large Lead User 272,22,Other,Doctor,115097.86,Houston,False,Auto,0,2,4,False,17,Social Media,large_lead_272@example.com,555-01273,1,33.52,1.31,0
LDX-1273,Large Lead User 273,56,Other,Student,80827.39,Houston,True,Life,11,8,4,False,9,Social Media,large_lead_273@example.com,555-01274,1,98.97,0.41,0
LDX-1274,Large Lead User 274,58,F,Teacher,71322.76,New York,True,Health,12,5,5,True,5,Paid Search,large_lead_274@example.com,555-01275,1,45.02,1.5,0
LDX-1275,Large Lead User 275,62,M,Doctor,30634.88,New York,True,Health,2,6,1,False,16,Organic,large_lead_275@example.com,555-01276,0,95.11,0.13,0
LDX-1276,Large Lead User 276,74,M,Student,51032.54,Phoenix,True,Home,15,10,3,True,1,Social Media,large_lead_276@example.com,555-01277,1,31.53,1.61,1
LDX-1277,Large Lead User 277,22,M,Engineer,147077.51,New York,False,Life,2,5,2,False,25,Paid Search,large_lead_277@example.com,555-01278,0,64.57,0.81,1
LDX-1278,Large Lead User 278,34,M,Student,84571.08,Chicago,False,Auto,12,8,4,False,1,Social Media,large_lead_278@example.com,555-01279,1,72.48,0.21,0
LDX-1279,Large Lead User 279,46,M,Sales,97580.23,New York,False,Auto,7,6,2,True,25,Paid Search,large_lead_279@example.com,555-01280,0,82.01,1.17,0
LDX-1280,Large Lead User 280,48,F,Doctor,144653.48,New York,True,Health,16,5,4,False,1,Paid Search,large_lead_280@example.com,555-01281,1,90.49,0.57,0
LDX-1281,Large Lead User 281,39,M,Teacher,51934.13,Phoenix,False,Home,6,1,3,True,24,Organic,large_lead_281@example.com,555-01282,0,70.82,1.75,1
LDX-1282,Large Lead User 282,64,Other,Doctor,89119.78,Houston,True,Life,0,6,4,True,2,Paid Search,large_lead_282@example.com,555-01283,1,14.87,0.63,0
LDX-1283,Large Lead User 283,73,M,Student,80781.1,Houston,False,Auto,17,0,0,True,17,Referral,large_lead_283@example.com,555-01284,0,62.29,1.55,1
LDX-1284,Large Lead User 284,42,M,Sales,73392.28,Houston,True,Health,8,5,1,False,18,Referral,large_lead_284@example.com,555-01285,1,35.17,1.92,1
LDX-1285,Large Lead User 285,33,F,Teacher,98569.17,Los Angeles,True,Health,18,0,5,True,8,Referral,large_lead_285@example.com,555-01286,1,54.96,1.61,1
LDX-1286,Large Lead User 286,62,M,Teacher,92040.84,New York,True,Life,10,7,3,True,10,Referral,large_lead_286@example.com,555-01287,0,77.01,0.1,0
LDX-1287,Large Lead User 287,38,F,Student,73315.44,Los Angeles,True,Life,17,5,4,False,30,Referral,large_lead_287@example.com,555-01288,1,79.73,0.82,0
LDX-1288,Large Lead User 288,50,F,Sales,136755.89,Phoenix,False,Auto,12,1,4,True,10,Social Media,large_lead_288@example.com,555-01289,0,30.54,1.74,1
LDX-1289,Large Lead User 289,42,Other,Student,108361.57,Phoenix,False,Health,8,2,4,True,21,Organic,large_lead_289@example.com,555-01290,0,21.25,1.56,0
LDX-1290,Large Lead User 290,37,M,Engineer,109442.71,Houston,True,Auto,2,4,1,True,6,Organic,large_lead_290@example.com,555-01291,1,68.93,1.87,1
LDX-1291,Large Lead User 291,46,M,Engineer,67124.48,New York,False,Life,7,7,5,False,10,Social Media,large_lead_291@example.com,555-01292,1,59.37,1.05,0
LDX-1292,Large Lead User 292,30,Other,Sales,146345.07,Phoenix,False,Life,17,7,1,True,19,Organic,large_lead_292@example.com,555-01293,1,49.77,1.27,0
LDX-1293,Large Lead User 293,45,F,Student,79464.46,New York,False,Health,4,4,2,True,1,Referral,large_lead_293@example.com,555-01294,0,81.82,1.7,1
LDX-1294,Large Lead User 294,60,M,Teacher,57745.85,Houston,False,Home,0,4,4,True,12,Referral,large_lead_294@example.com,555-01295,0,66.28,0.87,0
LDX-1295,Large Lead User 295,55,F,Sales,121744.6,Los Angeles,True,Home,19,2,5,False,22,Organic,large_lead_295@example.com,555-01296,1,67.32,1.06,0
LDX-1296,Large Lead User 296,61,M,Doctor,84332.07,Chicago,True,Health,19,0,3,True,7,Organic,large_lead_296@example.com,555-01297,1,23.56,1.94,1
LDX-1297,Large Lead User 297,53,M,Doctor,56062.57,New York,True,Auto,13,4,2,False,26,Organic,large_lead_297@example.com,555-01298,0,58.89,0.93,0
LDX-1298,Large Lead User 298,33,F,Sales,53063.08,Los Angeles,True,Home,8,7,3,True,27,Paid Search,large_lead_298@example.com,555-01299,0,52.55,1.43,0
LDX-1299,Large Lead User 299,65,M,Doctor,145345.67,Houston,False,Home,10,5,1,True,21,Paid Search,large_lead_299@example.com,555-01300,0,97.59,1.1,0
LDX-1300,Large Lead User 300,37,M,Engineer,105949.08,New York,False,Home,10,5,0,True,6,Paid Search,large_lead_300@example.com,555-01301,0,24.19,0.79,0
