customer_id,name,age,policy_type,premium_amount,renewal_history,claim_history,complaint_count,support_tickets,feedback,email,contact_number,churn_target,income_to_premium_ratio,claim_frequency,is_fraud
CUSTX-2201,Large Customer User 201,37,Life,982.11,0,1,0,8,Great service,large_cust_201@example.com,555-02202,0,45.44,1.0,0
CUSTX-2202,Large Customer User 202,25,Life,1318.85,2,0,1,1,Will renew,large_cust_202@example.com,555-02203,0,34.34,0.0,0
CUSTX-2203,Large Customer User 203,81,Home,2362.99,8,2,3,6,Too expensive,large_cust_203@example.com,555-02204,0,35.92,0.25,0
CUSTX-2204,Large Customer User 204,57,Health,2904.68,9,5,0,9,Poor support,large_cust_204@example.com,555-02205,0,44.73,0.56,0
CUSTX-2205,Large Customer User 205,76,Life,1990.82,9,1,2,5,Average,large_cust_205@example.com,555-02206,0,45.41,0.11,0
CUSTX-2206,Large Customer User 206,30,Life,1623.51,4,5,0,8,Poor support,large_cust_206@example.com,555-02207,0,6.35,1.25,0
CUSTX-2207,Large Customer User 207,45,Life,2522.6,5,2,3,2,Too expensive,large_cust_207@example.com,555-02208,1,40.08,0.4,0
CUSTX-2208,Large Customer User 208,37,Home,524.08,5,2,5,0,Will renew,large_cust_208@example.com,555-02209,0,7.98,0.4,0
CUSTX-2209,Large Customer User 209,58,Health,2004.5,1,5,4,3,Poor support,large_cust_209@example.com,555-02210,0,19.3,5.0,1
CUSTX-2210,Large Customer User 210,62,Auto,995.38,7,0,0,7,Poor support,large_cust_210@example.com,555-02211,0,12.7,0.0,0
CUSTX-2211,Large Customer User 211,63,Health,1977.93,0,4,1,9,Average,large_cust_211@example.com,555-02212,0,10.9,4.0,0
CUSTX-2212,Large Customer User 212,73,Health,592.52,0,3,4,8,Average,large_cust_212@example.com,555-02213,1,17.36,3.0,1
CUSTX-2213,Large Customer User 213,66,Health,1500.86,7,5,4,5,Poor support,large_cust_213@example.com,555-02214,1,43.19,0.71,0
CUSTX-2214,Large Customer User 214,37,Auto,2607.69,0,1,4,1,Average,large_cust_214@example.com,555-02215,0,43.76,1.0,0
CUSTX-2215,Large Customer User 215,77,Auto,1065.85,5,0,0,3,Average,large_cust_215@example.com,555-02216,0,44.75,0.0,0
CUSTX-2216,Large Customer User 216,27,Life,777.01,4,3,2,1,Too expensive,large_cust_216@example.com,555-02217,0,46.62,0.75,0
CUSTX-2217,Large Customer User 217,80,Health,799.75,9,3,2,2,Great service,large_cust_217@example.com,555-02218,0,28.48,0.33,0
CUSTX-2218,Large Customer User 218,52,Auto,1944.71,4,1,5,7,Average,large_cust_218@example.com,555-02219,1,39.48,0.25,0
CUSTX-2219,Large Customer User 219,32,Auto,1382.52,10,0,1,10,Poor support,large_cust_219@example.com,555-02220,0,7.71,0.0,0
CUSTX-2220,Large Customer User 220,23,Life,2176.25,3,4,3,6,Average,large_cust_220@example.com,555-02221,1,36.88,1.33,0
CUSTX-2221,Large Customer User 221,41,Home,2619.52,3,3,0,2,Poor support,large_cust_221@example.com,555-02222,0,13.46,1.0,0
CUSTX-2222,Large Customer User 222,57,Auto,1557.73,9,0,5,4,Too expensive,large_cust_222@example.com,555-02223,1,5.75,0.0,0
CUSTX-2223,Large Customer User 223,80,Auto,967.57,10,0,0,7,Average,large_cust_223@example.com,555-02224,0,24.42,0.0,0
CUSTX-2224,Large Customer User 224,41,Auto,1492.32,5,0,3,8,Poor support,large_cust_224@example.com,555-02225,1,37.94,0.0,0
CUSTX-2225,Large Customer User 225,76,Health,984.83,2,3,1,6,Great service,large_cust_225@example.com,555-02226,0,35.65,1.5,0
CUSTX-2226,Large Customer User 226,53,Auto,2897.43,0,1,1,1,Will renew,large_cust_226@example.com,555-02227,0,9.55,1.0,0
CUSTX-2227,Large Customer User 227,50,Life,2706.5,6,5,5,6,Poor support,large_cust_227@example.com,555-02228,1,14.26,0.83,0
CUSTX-2228,Large Customer User 228,48,Health,1369.08,4,4,2,9,Average,large_cust_228@example.com,555-02229,1,43.37,1.0,0
CUSTX-2229,Large Customer User 229,52,Auto,925.58,2,1,5,1,Poor support,large_cust_229@example.com,555-02230,0,24.26,0.5,0
CUSTX-2230,Large Customer User 230,24,Health,943.79,2,4,2,1,Will renew,large_cust_230@example.com,555-02231,0,5.05,2.0,1
CUSTX-2231,Large Customer User 231,53,Home,1681.42,9,1,0,0,Too expensive,large_cust_231@example.com,555-02232,0,39.89,0.11,0
CUSTX-2232,Large Customer User 232,34,Life,1261.51,7,4,5,5,Poor support,large_cust_232@example.com,555-02233,1,16.41,0.57,0
CUSTX-2233,Large Customer User 233,80,Health,533.9,5,4,2,4,Great service,large_cust_233@example.com,555-02234,0,17.15,0.8,0
CUSTX-2234,Large Customer User 234,24,Home,869.75,10,0,3,3,Will renew,large_cust_234@example.com,555-02235,0,38.35,0.0,0
CUSTX-2235,Large Customer User 235,77,Life,1398.55,3,0,5,1,Will renew,large_cust_235@example.com,555-02236,1,45.46,0.0,0
CUSTX-2236,Large Customer User 236,79,Health,2968.33,4,2,4,2,Will renew,large_cust_236@example.com,555-02237,1,23.78,0.5,0
CUSTX-2237,Large Customer User 237,57,Health,1273.31,8,0,0,9,Poor support,large_cust_237@example.com,555-02238,0,30.5,0.0,0
CUSTX-2238,Large Customer User 238,66,Life,1221.02,10,4,0,7,Will renew,large_cust_238@example.com,555-02239,0,30.12,0.4,0
CUSTX-2239,Large Customer User 239,42,Auto,1259.11,4,2,2,1,Great service,large_cust_239@example.com,555-02240,1,26.98,0.5,0
CUSTX-2240,Large Customer User 240,22,Home,1575.81,0,2,5,0,Great service,large_cust_240@example.com,555-02241,1,37.09,2.0,0
CUSTX-2241,Large Customer User 241,40,Health,2989.79,9,0,1,6,Average,large_cust_241@example.com,555-02242,0,16.19,0.0,0
CUSTX-2242,Large Customer User 242,71,Life,1556.41,4,3,0,4,Will renew,large_cust_242@example.com,555-02243,0,11.26,0.75,0
CUSTX-2243,Large Customer User 243,47,Health,1125.05,3,4,3,8,Will renew,large_cust_243@example.com,555-02244,1,13.25,1.33,0
CUSTX-2244,Large Customer User 244,77,Health,740.11,5,2,4,7,Average,large_cust_244@example.com,555-02245,1,24.25,0.4,0
CUSTX-2245,Large Customer User 245,75,Home,2903.62,8,0,3,0,Will renew,large_cust_245@example.com,555-02246,0,45.81,0.0,0
CUSTX-2246,Large Customer User 246,53,Auto,1950.81,9,2,2,2,Poor support,large_cust_246@example.com,555-02247,0,10.67,0.22,0
CUSTX-2247,Large Customer User 247,22,Auto,1657.02,0,5,4,7,Average,large_cust_247@example.com,555-02248,1,30.44,5.0,1
CUSTX-2248,Large Customer User 248,64,Home,2660.79,10,5,0,9,Will renew,large_cust_248@example.com,555-02249,0,11.49,0.5,0
CUSTX-2249,Large Customer User 249,85,Health,841.01,2,0,5,10,Will renew,large_cust_249@example.com,555-02250,1,35.95,0.0,0
CUSTX-2250,Large Customer User 250,36,Health,667.86,1,0,1,9,Great service,large_cust_250@example.com,555-02251,1,42.47,0.0,0
CUSTX-2251,Large Customer User 251,78,Life,1476.78,6,1,0,4,Will renew,large_cust_251@example.com,555-02252,0,35.66,0.17,0
CUSTX-2252,Large Customer User 252,37,Home,1580.88,2,1,5,0,Will renew,large_cust_252@example.com,555-02253,0,38.37,0.5,0
CUSTX-2253,Large Customer User 253,47,Life,1690.4,10,2,2,4,Poor support,large_cust_253@example.com,555-02254,0,22.36,0.2,0
CUSTX-2254,Large Customer User 254,35,Life,1659.91,0,3,3,2,Great service,large_cust_254@example.com,555-02255,1,34.03,3.0,1
CUSTX-2255,Large Customer User 255,78,Home,606.58,7,0,2,2,Average,large_cust_255@example.com,555-02256,0,27.53,0.0,0
CUSTX-2256,Large Customer User 256,48,Life,1372.09,6,1,5,8,Will renew,large_cust_256@example.com,555-02257,1,20.27,0.17,0
CUSTX-2257,Large Customer User 257,39,Health,1195.85,6,3,5,4,Poor support,large_cust_257@example.com,555-02258,0,32.26,0.5,0
CUSTX-2258,Large Customer User 258,45,Life,1940.1,8,4,4,10,Will renew,large_cust_258@example.com,555-02259,0,32.79,0.5,0
CUSTX-2259,Large Customer User 259,73,Home,668.92,3,5,0,2,Too expensive,large_cust_259@example.com,555-02260,0,9.74,1.67,1
CUSTX-2260,Large Customer User 260,44,Auto,2320.41,1,0,3,6,Poor support,large_cust_260@example.com,555-02261,1,39.35,0.0,0
CUSTX-2261,Large Customer User 261,25,Home,2808.88,7,4,2,1,Too expensive,large_cust_261@example.com,555-02262,0,16.36,0.57,0
CUSTX-2262,Large Customer User 262,78,Auto,2197.12,2,1,1,3,Will renew,large_cust_262@example.com,555-02263,0,6.09,0.5,0
CUSTX-2263,Large Customer User 263,34,Life,1008.85,5,0,1,0,Too expensive,large_cust_263@example.com,555-02264,0,35.71,0.0,0
CUSTX-2264,Large Customer User 264,85,Home,975.34,7,4,1,9,Great service,large_cust_264@example.com,555-02265,0,24.75,0.57,0
CUSTX-2265,Large Customer User 265,70,Health,2684.94,2,0,4,1,Too expensive,large_cust_265@example.com,555-02266,1,7.32,0.0,0
CUSTX-2266,Large Customer User 266,64,Life,556.36,6,1,2,4,Great service,large_cust_266@example.com,555-02267,1,29.05,0.17,0
CUSTX-2267,Large Customer User 267,52,Auto,2632.99,4,5,4,8,Will renew,large_cust_267@example.com,555-02268,1,26.19,1.25,0
CUSTX-2268,Large Customer User 268,55,Home,2133.08,6,0,0,5,Too expensive,large_cust_268@example.com,555-02269,0,29.62,0.0,0
CUSTX-2269,Large Customer User 269,64,Auto,2810.44,3,4,5,0,Average,large_cust_269@example.com,555-02270,0,49.15,1.33,0
CUSTX-2270,Large Customer User 270,75,Auto,1995.37,8,5,4,1,Great service,large_cust_270@example.com,555-02271,1,6.6,0.62,0
CUSTX-2271,Large Customer User 271,50,Auto,2125.84,4,1,3,7,Great service,large_cust_271@example.com,555-02272,0,6.19,0.25,0
CUSTX-2272,Large Customer User 272,47,Health,1835.46,10,0,3,10,Poor support,large_cust_272@example.com,555-02273,0,36.29,0.0,0
CUSTX-2273,Large Customer User 273,77,Life,2253.34,1,2,4,2,Poor support,large_cust_273@example.com,555-02274,0,46.31,2.0,1
CUSTX-2274,Large Customer User 274,52,Auto,1080.08,3,4,4,0,Great service,large_cust_274@example.com,555-02275,0,44.3,1.33,0
CUSTX-2275,Large Customer User 275,53,Life,2531.55,2,2,0,0,Will renew,large_cust_275@example.com,555-02276,0,34.48,1.0,0
CUSTX-2276,Large Customer User 276,53,Auto,2995.22,6,0,1,9,Average,large_cust_276@example.com,555-02277,1,47.23,0.0,0
CUSTX-2277,Large Customer User 277,48,Life,1737.32,3,2,5,5,Too expensive,large_cust_277@example.com,555-02278,1,28.71,0.67,0
CUSTX-2278,Large Customer User 278,56,Health,1297.15,1,5,4,8,Average,large_cust_278@example.com,555-02279,0,8.53,5.0,0
CUSTX-2279,Large Customer User 279,39,Home,2603.56,4,2,4,3,Great service,large_cust_279@example.com,555-02280,1,49.01,0.5,0
CUSTX-2280,Large Customer User 280,78,Life,2124.77,0,2,3,1,Great service,large_cust_280@example.com,555-02281,1,7.69,2.0,1
CUSTX-2281,Large Customer User 281,71,Health,1738.39,7,1,3,6,Will renew,large_cust_281@example.com,555-02282,1,7.35,0.14,0
CUSTX-2282,Large Customer User 282,61,Home,578.27,9,2,2,0,Great service,large_cust_282@example.com,555-02283,0,20.34,0.22,0
CUSTX-2283,Large Customer User 283,77,Health,2664.36,1,5,5,0,Poor support,large_cust_283@example.com,555-02284,0,30.77,5.0,1
CUSTX-2284,Large Customer User 284,55,Auto,906.37,3,5,3,7,Too expensive,large_cust_284@example.com,555-02285,1,39.71,1.67,0
CUSTX-2285,Large Customer User 285,59,Auto,1343.83,9,2,3,0,Great service,large_cust_285@example.com,555-02286,0,18.81,0.22,0
CUSTX-2286,Large Customer User 286,63,Life,2590.0,7,0,1,7,Poor support,large_cust_286@example.com,555-02287,1,33.7,0.0,0
CUSTX-2287,Large Customer User 287,49,Health,1521.53,4,0,4,1,Too expensive,large_cust_287@example.com,555-02288,0,16.61,0.0,0
CUSTX-2288,Large Customer User 288,57,Auto,1148.85,3,4,3,2,Too expensive,large_cust_288@example.com,555-02289,1,10.15,1.33,0
CUSTX-2289,Large Customer User 289,26,Auto,960.64,9,1,4,7,Average,large_cust_289@example.com,555-02290,0,48.89,0.11,0
CUSTX-2290,Large Customer User 290,24,Health,2195.97,0,0,2,8,Great service,large_cust_290@example.com,555-02291,1,28.0,0.0,0
CUSTX-2291,Large Customer User 291,52,Home,1010.1,10,2,4,5,Great service,large_cust_291@example.com,555-02292,0,19.69,0.2,0
CUSTX-2292,Large Customer User 292,68,Auto,1337.46,5,4,3,10,Too expensive,large_cust_292@example.com,555-02293,0,21.57,0.8,0
CUSTX-2293,Large Customer User 293,59,Life,2825.77,1,4,4,0,Too expensive,large_cust_293@example.com,555-02294,0,22.05,4.0,0
CUSTX-2294,Large Customer User 294,26,Health,2142.65,10,1,1,6,Will renew,large_cust_294@example.com,555-02295,0,37.99,0.1,0
CUSTX-2295,Large Customer User 295,28,Life,2017.76,8,4,5,8,Too expensive,large_cust_295@example.com,555-02296,1,19.79,0.5,0
CUSTX-2296,Large Customer User 296,68,Life,1077.23,3,3,2,1,Great service,large_cust_296@example.com,555-02297,0,20.84,1.0,0
CUSTX-2297,Large Customer User 297,31,Home,2786.59,9,1,5,7,Will renew,large_cust_297@example.com,555-02298,0,16.02,0.11,0
CUSTX-2298,Large Customer User 298,74,Auto,2185.26,9,2,5,2,Great service,large_cust_298@example.com,555-02299,1,23.38,0.22,0
CUSTX-2299,Large Customer User 299,40,Health,1940.03,2,0,5,3,Average,large_cust_299@example.com,555-02300,1,39.45,0.0,0
CUSTX-2300,Large Customer User 300,82,Home,2357.13,6,0,1,0,Will renew,large_cust_300@example.com,555-02301,0,44.01,0.0,0
CUSTX-2301,Large Customer User 301,71,Auto,2760.65,6,2,2,2,Average,large_cust_301@example.com,555-02302,0,45.38,0.33,0
CUSTX-2302,Large Customer User 302,65,Health,1978.7,0,3,4,1,Poor support,large_cust_302@example.com,555-02303,0,18.02,3.0,0
CUSTX-2303,Large Customer User 303,83,Home,2250.28,9,0,5,2,Great service,large_cust_303@example.com,555-02304,0,31.71,0.0,0
CUSTX-2304,Large Customer User 304,69,Life,2184.77,5,4,3,6,Great service,large_cust_304@example.com,555-02305,0,15.45,0.8,0
CUSTX-2305,Large Customer User 305,85,Life,1352.79,8,3,4,8,Average,large_cust_305@example.com,555-02306,0,22.28,0.38,0
CUSTX-2306,Large Customer User 306,44,Life,2883.78,6,4,0,3,Great service,large_cust_306@example.com,555-02307,0,20.63,0.67,0
CUSTX-2307,Large Customer User 307,43,Auto,796.38,7,2,2,7,Too expensive,large_cust_307@example.com,555-02308,1,34.99,0.29,0
CUSTX-2308,Large Customer User 308,40,Home,739.94,2,4,4,8,Great service,large_cust_308@example.com,555-02309,0,26.98,2.0,1
CUSTX-2309,Large Customer User 309,25,Life,1423.85,6,3,2,9,Great service,large_cust_309@example.com,555-02310,0,37.23,0.5,0
CUSTX-2310,Large Customer User 310,37,Auto,1611.01,4,2,3,7,Average,large_cust_310@example.com,555-02311,1,41.16,0.5,0
CUSTX-2311,Large Customer User 311,50,Auto,2318.4,8,5,2,2,Average,large_cust_311@example.com,555-02312,0,45.15,0.62,0
CUSTX-2312,Large Customer User 312,26,Auto,1583.44,5,5,5,8,Great service,large_cust_312@example.com,555-02313,1,16.07,1.0,0
CUSTX-2313,Large Customer User 313,70,Health,2680.29,3,1,1,10,Average,large_cust_313@example.com,555-02314,1,10.93,0.33,0
CUSTX-2314,Large Customer User 314,33,Home,2877.08,0,4,5,3,Great service,large_cust_314@example.com,555-02315,1,23.82,4.0,1
CUSTX-2315,Large Customer User 315,55,Life,2033.45,3,5,5,9,Too expensive,large_cust_315@example.com,555-02316,1,44.38,1.67,0
CUSTX-2316,Large Customer User 316,84,Home,1725.55,9,0,5,6,Great service,large_cust_316@example.com,555-02317,1,48.33,0.0,0
CUSTX-2317,Large Customer User 317,58,Life,1548.99,3,3,3,5,Great service,large_cust_317@example.com,555-02318,1,20.64,1.0,0
CUSTX-2318,Large Customer User 318,72,Life,2262.05,9,2,3,7,Will renew,large_cust_318@example.com,555-02319,1,14.68,0.22,0
CUSTX-2319,Large Customer User 319,74,Health,652.01,10,3,2,4,Poor support,large_cust_319@example.com,555-02320,0,16.73,0.3,0
CUSTX-2320,Large Customer User 320,28,Health,1170.79,5,3,5,3,Too expensive,large_cust_320@example.com,555-02321,1,30.76,0.6,0
CUSTX-2321,Large Customer User 321,43,Auto,1840.03,9,4,5,1,Great service,large_cust_321@example.com,555-02322,1,41.11,0.44,0
CUSTX-2322,Large Customer User 322,33,Life,2451.08,8,1,2,5,Will renew,large_cust_322@example.com,555-02323,1,13.93,0.12,0
CUSTX-2323,Large Customer User 323,42,Health,2595.37,4,2,3,3,Too expensive,large_cust_323@example.com,555-02324,0,29.88,0.5,0
CUSTX-2324,Large Customer User 324,53,Auto,2850.03,8,3,0,0,Too expensive,large_cust_324@example.com,555-02325,0,17.74,0.38,0
CUSTX-2325,Large Customer User 325,25,Home,1075.01,0,3,5,3,Average,large_cust_325@example.com,555-02326,1,43.79,3.0,1
CUSTX-2326,Large Customer User 326,31,Auto,684.73,0,4,5,6,Will renew,large_cust_326@example.com,555-02327,1,40.67,4.0,0
CUSTX-2327,Large Customer User 327,46,Health,2578.68,6,2,2,5,Too expensive,large_cust_327@example.com,555-02328,1,9.49,0.33,0
CUSTX-2328,Large Customer User 328,82,Life,1441.45,3,3,3,1,Will renew,large_cust_328@example.com,555-02329,0,27.8,1.0,0
CUSTX-2329,Large Customer User 329,70,Home,543.03,5,3,3,6,Will renew,large_cust_329@example.com,555-02330,0,48.88,0.6,0
CUSTX-2330,Large Customer User 330,72,Home,2428.01,7,2,3,5,Great service,large_cust_330@example.com,555-02331,0,9.29,0.29,0
CUSTX-2331,Large Customer User 331,43,Home,1019.2,3,3,3,9,Great service,large_cust_331@example.com,555-02332,1,39.53,1.0,0
CUSTX-2332,Large Customer User 332,54,Auto,1529.65,2,4,5,5,Average,large_cust_332@example.com,555-02333,1,36.07,2.0,1
CUSTX-2333,Large Customer User 333,84,Auto,1863.97,3,4,2,10,Great service,large_cust_333@example.com,555-02334,0,24.16,1.33,0
CUSTX-2334,Large Customer User 334,31,Auto,1439.22,8,3,0,2,Great service,large_cust_334@example.com,555-02335,0,44.85,0.38,0
CUSTX-2335,Large Customer User 335,85,Auto,926.81,2,3,4,7,Average,large_cust_335@example.com,555-02336,1,10.29,1.5,0
CUSTX-2336,Large Customer User 336,59,Home,2299.86,8,4,5,4,Too expensive,large_cust_336@example.com,555-02337,0,18.06,0.5,0
CUSTX-2337,Large Customer User 337,48,Life,2507.03,8,1,5,5,Too expensive,large_cust_337@example.com,555-02338,1,12.39,0.12,0
CUSTX-2338,Large Customer User 338,82,Life,524.55,2,0,3,2,Too expensive,large_cust_338@example.com,555-02339,0,13.97,0.0,0
CUSTX-2339,Large Customer User 339,34,Life,1844.33,0,0,2,1,Will renew,large_cust_339@example.com,555-02340,0,44.75,0.0,0
CUSTX-2340,Large Customer User 340,66,Life,2072.05,4,4,1,4,Average,large_cust_340@example.com,555-02341,0,33.1,1.0,0
CUSTX-2341,Large Customer User 341,73,Auto,2835.77,10,1,4,8,Too expensive,large_cust_341@example.com,555-02342,1,17.6,0.1,0
CUSTX-2342,Large Customer User 342,55,Life,1909.15,9,4,1,8,Will renew,large_cust_342@example.com,555-02343,0,35.08,0.44,0
CUSTX-2343,Large Customer User 343,82,Home,1023.27,3,1,0,3,Too expensive,large_cust_343@example.com,555-02344,0,26.4,0.33,0
CUSTX-2344,Large Customer User 344,22,Life,1308.34,8,3,0,2,Average,large_cust_344@example.com,555-02345,0,27.52,0.38,0
CUSTX-2345,Large Customer User 345,37,Life,1101.93,6,4,3,6,Will renew,large_cust_345@example.com,555-02346,1,8.52,0.67,0
CUSTX-2346,Large Customer User 346,49,Life,2888.4,2,3,5,4,Great service,large_cust_346@example.com,555-02347,1,30.11,1.5,0
CUSTX-2347,Large Customer User 347,77,Health,2130.23,5,2,1,0,Too expensive,large_cust_347@example.com,555-02348,0,32.76,0.4,0
CUSTX-2348,Large Customer User 348,46,Life,1456.14,3,0,1,0,Average,large_cust_348@example.com,555-02349,0,9.23,0.0,0
CUSTX-2349,Large Customer User 349,69,Health,2789.52,9,5,4,0,Poor support,large_cust_349@example.com,555-02350,0,6.98,0.56,0
CUSTX-2350,Large Customer User 350,54,Health,1185.43,0,4,0,9,Too expensive,large_cust_350@example.com,555-02351,0,26.31,4.0,1
CUSTX-2351,Large Customer User 351,35,Auto,595.48,2,1,0,9,Poor support,large_cust_351@example.com,555-02352,1,42.53,0.5,0
CUSTX-2352,Large Customer User 352,37,Auto,640.12,5,1,5,0,Average,large_cust_352@example.com,555-02353,0,42.68,0.2,0
CUSTX-2353,Large Customer User 353,62,Health,2744.34,5,3,1,9,Great service,large_cust_353@example.com,555-02354,0,7.92,0.6,0
CUSTX-2354,Large Customer User 354,40,Health,2322.39,7,5,0,2,Too expensive,large_cust_354@example.com,555-02355,0,33.59,0.71,0
CUSTX-2355,Large Customer User 355,22,Health,1277.91,1,5,4,5,Great service,large_cust_355@example.com,555-02356,1,10.23,5.0,1
CUSTX-2356,Large Customer User 356,33,Auto,956.25,5,1,0,2,Too expensive,large_cust_356@example.com,555-02357,0,33.71,0.2,0
CUSTX-2357,Large Customer User 357,80,Home,703.19,4,1,5,3,Average,large_cust_357@example.com,555-02358,1,7.4,0.25,0
CUSTX-2358,Large Customer User 358,58,Home,945.01,5,2,1,9,Too expensive,large_cust_358@example.com,555-02359,0,49.07,0.4,0
CUSTX-2359,Large Customer User 359,55,Health,2243.9,7,5,2,1,Too expensive,large_cust_359@example.com,555-02360,0,6.65,0.71,0
CUSTX-2360,Large Customer User 360,71,Home,889.26,6,2,4,3,Average,large_cust_360@example.com,555-02361,0,36.48,0.33,0
CUSTX-2361,Large Customer User 361,56,Home,726.89,3,0,1,4,Poor support,large_cust_361@example.com,555-02362,1,11.29,0.0,0
CUSTX-2362,Large Customer User 362,63,Life,1430.71,9,0,3,10,Great service,large_cust_362@example.com,555-02363,1,12.14,0.0,0
CUSTX-2363,Large Customer User 363,82,Home,1336.78,2,3,5,1,Great service,large_cust_363@example.com,555-02364,1,24.76,1.5,0
CUSTX-2364,Large Customer User 364,80,Life,1983.94,6,5,5,6,Will renew,large_cust_364@example.com,555-02365,1,20.2,0.83,0
CUSTX-2365,Large Customer User 365,73,Auto,1250.43,1,4,1,8,Too expensive,large_cust_365@example.com,555-02366,0,28.05,4.0,1
CUSTX-2366,Large Customer User 366,60,Home,2716.49,3,1,5,8,Average,large_cust_366@example.com,555-02367,1,40.49,0.33,0
CUSTX-2367,Large Customer User 367,28,Home,2925.81,5,0,2,2,Too expensive,large_cust_367@example.com,555-02368,0,44.73,0.0,0
